Fichier	Complexité en temps	Complexité en espace	Niveau difficulté
../corpus_annote2/recette_212300_annote.xml	7.0	3	2
../corpus_annote2/recette_80726_annote.xml	35.3	7	2
../corpus_annote2/recette_40939_annote.xml	41.519999999999996	9	3
../corpus_annote2/recette_33870_annote.xml	88.0	7	1
../corpus_annote2/recette_15300_annote.xml	25.0	4	1
../corpus_annote2/recette_56497_annote.xml	38.7	6	1
../corpus_annote2/recette_47372_annote.xml	21.0	4	2
../corpus_annote2/recette_19448_annote.xml	13.0	7	1
../corpus_annote2/recette_173615_annote.xml	16.999999999999996	5	1
../corpus_annote2/recette_172887_annote.xml	14.0	4	2
../corpus_annote2/recette_61802_annote.xml	21.5	1	2
../corpus_annote2/recette_81747_annote.xml	26.7	8	2
../corpus_annote2/recette_27466_annote.xml	17.0	4	1
../corpus_annote2/recette_36383_annote.xml	23.5	7	3
../corpus_annote2/recette_11661_annote.xml	21.5	5	2
../corpus_annote2/recette_14361_annote.xml	138.2	10	2
../corpus_annote2/recette_22166_annote.xml	70.34	9	3
../corpus_annote2/recette_164754_annote.xml	23.5	6	1
../corpus_annote2/recette_173468_annote.xml	15.899999999999999	6	1
../corpus_annote2/recette_19635_annote.xml	7.5	4	1
../corpus_annote2/recette_83482_annote.xml	23.9	8	3
../corpus_annote2/recette_18429_annote.xml	22.5	6	1
../corpus_annote2/recette_24931_annote.xml	27.5	5	1
../corpus_annote2/recette_212462_annote.xml	21.3	5	2
../corpus_annote2/recette_26365_annote.xml	20.5	4	2
../corpus_annote2/recette_48281_annote.xml	40.9	8	3
../corpus_annote2/recette_42110_annote.xml	13.01	4	1
../corpus_annote2/recette_58778_annote.xml	12.5	5	2
../corpus_annote2/recette_51530_annote.xml	18.5	8	2
../corpus_annote2/recette_71617_annote.xml	74.0	9	2
../corpus_annote2/recette_168503_annote.xml	27.099999999999998	2	2
../corpus_annote2/recette_173177_annote.xml	12.0	2	1
../corpus_annote2/recette_224652_annote.xml	21.7	3	2
../corpus_annote2/recette_26352_annote.xml	97.2	11	3
../corpus_annote2/recette_219956_annote.xml	47.0	6	1
../corpus_annote2/recette_42127_annote.xml	5.5	3	1
../corpus_annote2/recette_17790_annote.xml	60.0	5	1
../corpus_annote2/recette_21597_annote.xml	24.5	5	1
../corpus_annote2/recette_7634_annote.xml	37.0	3	2
../corpus_annote2/recette_51507_annote.xml	30.2	5	2
../corpus_annote2/recette_51989_annote.xml	17.5	3	3
../corpus_annote2/recette_94296_annote.xml	16.0	5	1
../corpus_annote2/recette_23652_annote.xml	16.7	1	1
../corpus_annote2/recette_15455_annote.xml	15.55	5	1
../corpus_annote2/recette_12290_annote.xml	41.51	8	3
../corpus_annote2/recette_35772_annote.xml	108.55	4	3
../corpus_annote2/recette_93453_annote.xml	19.0	4	1
../corpus_annote2/recette_27451_annote.xml	33.1	5	1
../corpus_annote2/recette_55704_annote.xml	30.0	4	2
../corpus_annote2/recette_16093_annote.xml	40.1	7	3
../corpus_annote2/recette_21088_annote.xml	36.5	4	1
../corpus_annote2/recette_51018_annote.xml	9.0	3	1
../corpus_annote2/recette_39525_annote.xml	17.1	5	1
../corpus_annote2/recette_22151_annote.xml	33.15	6	2
../corpus_annote2/recette_94789_annote.xml	66.8	13	2
../corpus_annote2/recette_34071_annote.xml	37.2	9	1
../corpus_annote2/recette_88538_annote.xml	28.2	8	2
../corpus_annote2/recette_45080_annote.xml	26.2	9	3
../corpus_annote2/recette_81983_annote.xml	25.41	4	1
../corpus_annote2/recette_10637_annote.xml	41.0	5	2
../corpus_annote2/recette_26430_annote.xml	102.75	5	1
../corpus_annote2/recette_55579_annote.xml	9.5	4	1
../corpus_annote2/recette_42645_annote.xml	12.0	5	1
../corpus_annote2/recette_164990_annote.xml	24.75	5	2
../corpus_annote2/recette_50079_annote.xml	77.5	11	4
../corpus_annote2/recette_25967_annote.xml	60.900000000000006	4	2
../corpus_annote2/recette_88745_annote.xml	6.5	3	1
../corpus_annote2/recette_93331_annote.xml	16.0	7	2
../corpus_annote2/recette_18663_annote.xml	11.6	5	1
../corpus_annote2/recette_46159_annote.xml	31.5	3	1
../corpus_annote2/recette_61835_annote.xml	14.5	2	2
../corpus_annote2/recette_45911_annote.xml	26.4	5	1
../corpus_annote2/recette_55066_annote.xml	24.0	6	1
../corpus_annote2/recette_44783_annote.xml	30.12	3	3
../corpus_annote2/recette_20978_annote.xml	23.5	3	1
../corpus_annote2/recette_84512_annote.xml	32.0	6	1
../corpus_annote2/recette_14434_annote.xml	25.25	2	4
../corpus_annote2/recette_15628_annote.xml	15.5	5	1
../corpus_annote2/recette_19160_annote.xml	10.0	4	2
../corpus_annote2/recette_227978_annote.xml	24.25	5	2
../corpus_annote2/recette_23771_annote.xml	14.100000000000001	5	2
../corpus_annote2/recette_38305_annote.xml	31.3	8	1
../corpus_annote2/recette_217076_annote.xml	10.0	7	2
../corpus_annote2/recette_33288_annote.xml	63.5	6	1
../corpus_annote2/recette_26271_annote.xml	10.0	4	1
../corpus_annote2/recette_212576_annote.xml	20.2	5	2
../corpus_annote2/recette_54124_annote.xml	19.0	4	1
../corpus_annote2/recette_36788_annote.xml	19.0	3	1
../corpus_annote2/recette_194710_annote.xml	13.56	2	2
../corpus_annote2/recette_42004_annote.xml	56.3	9	2
../corpus_annote2/recette_48395_annote.xml	14.95	4	2
../corpus_annote2/recette_86907_annote.xml	292.3	3	1
../corpus_annote2/recette_86589_annote.xml	30.5	5	1
../corpus_annote2/recette_32905_annote.xml	58.9	4	2
../corpus_annote2/recette_50327_annote.xml	27.0	6	1
../corpus_annote2/recette_14275_annote.xml	14.5	5	1
../corpus_annote2/recette_95838_annote.xml	14.5	2	1
../corpus_annote2/recette_39406_annote.xml	20.9	4	2
../corpus_annote2/recette_168108_annote.xml	31.91	9	2
../corpus_annote2/recette_89607_annote.xml	23.2	2	2
../corpus_annote2/recette_63420_annote.xml	31.0	7	1
../corpus_annote2/recette_11775_annote.xml	12.0	5	3
../corpus_annote2/recette_81653_annote.xml	13.5	3	2
../corpus_annote2/recette_15214_annote.xml	57.010000000000005	6	1
../corpus_annote2/recette_67141_annote.xml	17.5	6	1
../corpus_annote2/recette_33964_annote.xml	30.5	6	1
../corpus_annote2/recette_82979_annote.xml	140.9	6	1
../corpus_annote2/recette_47266_annote.xml	19.5	6	1
../corpus_annote2/recette_25844_annote.xml	37.0	4	3
../corpus_annote2/recette_10714_annote.xml	18.5	6	2
../corpus_annote2/recette_213008_annote.xml	24.0	5	2
../corpus_annote2/recette_212214_annote.xml	56.49999999999999	4	2
../corpus_annote2/recette_30433_annote.xml	14.35	5	1
../corpus_annote2/recette_222844_annote.xml	35.2	8	2
../corpus_annote2/recette_64098_annote.xml	31.2	5	1
../corpus_annote2/recette_48879_annote.xml	37.5	4	1
../corpus_annote2/recette_65284_annote.xml	90.1	9	1
../corpus_annote2/recette_53083_annote.xml	25.0	10	1
../corpus_annote2/recette_38178_annote.xml	26.6	5	2
../corpus_annote2/recette_51659_annote.xml	20.5	5	1
../corpus_annote2/recette_22710_annote.xml	27.9	6	2
../corpus_annote2/recette_19043_annote.xml	8.75	5	2
../corpus_annote2/recette_225710_annote.xml	110.61	5	2
../corpus_annote2/recette_11017_annote.xml	21.5	6	2
../corpus_annote2/recette_87966_annote.xml	16.5	4	2
../corpus_annote2/recette_14520_annote.xml	17.0	3	1
../corpus_annote2/recette_28838_annote.xml	24.5	2	1
../corpus_annote2/recette_225727_annote.xml	19.5	5	2
../corpus_annote2/recette_55172_annote.xml	20.5	5	2
../corpus_annote2/recette_72490_annote.xml	17.5	3	1
../corpus_annote2/recette_44697_annote.xml	20.409999999999997	4	2
../corpus_annote2/recette_228273_annote.xml	26.6	5	2
../corpus_annote2/recette_31307_annote.xml	6.0	2	1
../corpus_annote2/recette_23024_annote.xml	21.4	6	2
../corpus_annote2/recette_85305_annote.xml	59.9	7	1
../corpus_annote2/recette_220738_annote.xml	26.0	3	2
../corpus_annote2/recette_51371_annote.xml	23.0	6	2
../corpus_annote2/recette_40494_annote.xml	13.6	2	2
../corpus_annote2/recette_165616_annote.xml	6.75	1	1
../corpus_annote2/recette_18777_annote.xml	12.5	5	2
../corpus_annote2/recette_61921_annote.xml	29.6	7	1
../corpus_annote2/recette_173736_annote.xml	12.15	1	1
../corpus_annote2/recette_25873_annote.xml	48.0	11	2
../corpus_annote2/recette_80605_annote.xml	27.5	7	1
../corpus_annote2/recette_225238_annote.xml	82.4	10	2
../corpus_annote2/recette_62476_annote.xml	8.25	4	2
../corpus_annote2/recette_73393_annote.xml	47.7	9	2
../corpus_annote2/recette_30404_annote.xml	43.0	11	1
../corpus_annote2/recette_59325_annote.xml	13.7	4	1
../corpus_annote2/recette_23259_annote.xml	18.009999999999998	3	1
../corpus_annote2/recette_66117_annote.xml	29.32	7	1
../corpus_annote2/recette_18984_annote.xml	21.45	7	1
../corpus_annote2/recette_19716_annote.xml	14.0	5	2
../corpus_annote2/recette_170492_annote.xml	16.5	3	1
../corpus_annote2/recette_68914_annote.xml	27.0	5	1
../corpus_annote2/recette_54882_annote.xml	13.5	8	1
../corpus_annote2/recette_27545_annote.xml	54.5	5	1
../corpus_annote2/recette_43730_annote.xml	66.0	8	3
../corpus_annote2/recette_23746_annote.xml	34.26	9	3
../corpus_annote2/recette_15541_annote.xml	35.400000000000006	8	3
../corpus_annote2/recette_38332_annote.xml	9.3	4	1
../corpus_annote2/recette_217041_annote.xml	27.200000000000003	7	2
../corpus_annote2/recette_174691_annote.xml	46.60000000000001	6	1
../corpus_annote2/recette_165174_annote.xml	35.0	8	2
../corpus_annote2/recette_12384_annote.xml	10.2	3	1
../corpus_annote2/recette_71734_annote.xml	9.0	5	2
../corpus_annote2/recette_19209_annote.xml	30.2	7	1
../corpus_annote2/recette_26246_annote.xml	55.0	11	3
../corpus_annote2/recette_44864_annote.xml	8.5	5	1
../corpus_annote2/recette_69299_annote.xml	28.9	5	2
../corpus_annote2/recette_54113_annote.xml	24.2	5	1
../corpus_annote2/recette_42033_annote.xml	39.0	3	1
../corpus_annote2/recette_86930_annote.xml	20.740000000000002	5	2
../corpus_annote2/recette_16816_annote.xml	14.01	3	1
../corpus_annote2/recette_20893_annote.xml	22.0	4	2
../corpus_annote2/recette_167033_annote.xml	13.5	3	2
../corpus_annote2/recette_17406_annote.xml	25.0	4	1
../corpus_annote2/recette_17888_annote.xml	15.5	6	1
../corpus_annote2/recette_218452_annote.xml	25.71	7	3
../corpus_annote2/recette_62196_annote.xml	9.25	3	2
../corpus_annote2/recette_71938_annote.xml	21.25	4	3
../corpus_annote2/recette_56054_annote.xml	9.5	3	1
../corpus_annote2/recette_12106_annote.xml	11.5	4	2
../corpus_annote2/recette_67496_annote.xml	44.34	4	2
../corpus_annote2/recette_14951_annote.xml	54.0	7	2
../corpus_annote2/recette_94100_annote.xml	26.5	5	1
../corpus_annote2/recette_50803_annote.xml	77.0	7	2
../corpus_annote2/recette_20102_annote.xml	22.5	7	1
../corpus_annote2/recette_30875_annote.xml	14.01	5	1
../corpus_annote2/recette_166730_annote.xml	22.0	4	2
../corpus_annote2/recette_17119_annote.xml	68.0	7	2
../corpus_annote2/recette_228793_annote.xml	24.5	8	2
../corpus_annote2/recette_44377_annote.xml	65.9	6	3
../corpus_annote2/recette_19594_annote.xml	76.5	6	3
../corpus_annote2/recette_18788_annote.xml	9.0	5	1
../corpus_annote2/recette_12897_annote.xml	17.5	5	2
../corpus_annote2/recette_50192_annote.xml	11.2	3	2
../corpus_annote2/recette_66395_annote.xml	26.5	4	1
../corpus_annote2/recette_48642_annote.xml	28.5	5	1
../corpus_annote2/recette_16178_annote.xml	46.0	3	1
../corpus_annote2/recette_30686_annote.xml	19.5	3	2
../corpus_annote2/recette_17364_annote.xml	36.6	4	1
../corpus_annote2/recette_87242_annote.xml	29.0	8	1
../corpus_annote2/recette_80487_annote.xml	30.0	5	1
../corpus_annote2/recette_80809_annote.xml	17.0	3	1
../corpus_annote2/recette_56736_annote.xml	31.0	5	1
../corpus_annote2/recette_32543_annote.xml	10.6	5	1
../corpus_annote2/recette_31185_annote.xml	21.5	6	1
../corpus_annote2/recette_30399_annote.xml	45.0	5	2
../corpus_annote2/recette_72612_annote.xml	5.9	2	1
../corpus_annote2/recette_56229_annote.xml	10.3	3	1
../corpus_annote2/recette_25360_annote.xml	62.0	2	2
../corpus_annote2/recette_34485_annote.xml	18.6	6	1
../corpus_annote2/recette_13167_annote.xml	15.7	4	1
../corpus_annote2/recette_28634_annote.xml	21.55	5	2
../corpus_annote2/recette_33240_annote.xml	54.1	7	1
../corpus_annote2/recette_175472_annote.xml	68.75999999999999	6	2
../corpus_annote2/recette_65519_annote.xml	14.3	4	1
../corpus_annote2/recette_65997_annote.xml	218.4	8	1
../corpus_annote2/recette_167279_annote.xml	18.6	3	2
../corpus_annote2/recette_86576_annote.xml	20.5	5	1
../corpus_annote2/recette_49176_annote.xml	42.2	6	1
../corpus_annote2/recette_58693_annote.xml	28.5	7	1
../corpus_annote2/recette_64705_annote.xml	45.35	7	2
../corpus_annote2/recette_36777_annote.xml	10.5	4	2
../corpus_annote2/recette_11295_annote.xml	30.4	3	2
../corpus_annote2/recette_27092_annote.xml	17.6	5	1
../corpus_annote2/recette_225592_annote.xml	11.5	5	2
../corpus_annote2/recette_93901_annote.xml	12.25	4	1
../corpus_annote2/recette_28603_annote.xml	31.45	10	3
../corpus_annote2/recette_14795_annote.xml	45.1	4	2
../corpus_annote2/recette_33277_annote.xml	14.0	4	1
../corpus_annote2/recette_15589_annote.xml	20.0	3	1
../corpus_annote2/recette_15907_annote.xml	14.0	4	1
../corpus_annote2/recette_167766_annote.xml	14.9	2	1
../corpus_annote2/recette_21154_annote.xml	33.269999999999996	4	2
../corpus_annote2/recette_228957_annote.xml	36.03	7	3
../corpus_annote2/recette_222648_annote.xml	63.50000000000001	8	2
../corpus_annote2/recette_73126_annote.xml	28.8	7	1
../corpus_annote2/recette_10918_annote.xml	11.3	4	3
../corpus_annote2/recette_37074_annote.xml	9.4	5	1
../corpus_annote2/recette_63851_annote.xml	100.0	10	3
../corpus_annote2/recette_93090_annote.xml	24.0	3	1
../corpus_annote2/recette_57993_annote.xml	7.5	3	2
../corpus_annote2/recette_39877_annote.xml	19.8	5	1
../corpus_annote2/recette_15096_annote.xml	37.5	8	1
../corpus_annote2/recette_229936_annote.xml	25.7	9	2
../corpus_annote2/recette_16332_annote.xml	28.0	5	2
../corpus_annote2/recette_30842_annote.xml	48.0	6	3
../corpus_annote2/recette_21329_annote.xml	2021.0	5	2
../corpus_annote2/recette_222435_annote.xml	15.81	4	2
../corpus_annote2/recette_36015_annote.xml	27.0	7	1
../corpus_annote2/recette_37209_annote.xml	11.5	3	1
../corpus_annote2/recette_26962_annote.xml	28.0	4	1
../corpus_annote2/recette_83714_annote.xml	30.0	9	1
../corpus_annote2/recette_82508_annote.xml	38.0	7	2
../corpus_annote2/recette_57760_annote.xml	64.5	8	3
../corpus_annote2/recette_61567_annote.xml	19.0	6	2
../corpus_annote2/recette_221962_annote.xml	48.6	6	3
../corpus_annote2/recette_28161_annote.xml	88.5	12	2
../corpus_annote2/recette_33515_annote.xml	61.5	6	2
../corpus_annote2/recette_223336_annote.xml	43.800000000000004	8	2
../corpus_annote2/recette_53563_annote.xml	69.5	13	2
../corpus_annote2/recette_42286_annote.xml	33.0	9	1
../corpus_annote2/recette_72458_annote.xml	24.1	5	1
../corpus_annote2/recette_92960_annote.xml	83.05000000000001	7	3
../corpus_annote2/recette_46914_annote.xml	10.0	3	1
../corpus_annote2/recette_84840_annote.xml	41.5	5	2
../corpus_annote2/recette_14966_annote.xml	19.9	3	1
../corpus_annote2/recette_29662_annote.xml	11.5	6	1
../corpus_annote2/recette_32216_annote.xml	21.0	5	2
../corpus_annote2/recette_175638_annote.xml	30.9	4	2
../corpus_annote2/recette_227774_annote.xml	30.8	8	2
../corpus_annote2/recette_41001_annote.xml	29.6	7	2
../corpus_annote2/recette_51976_annote.xml	39.3	7	2
../corpus_annote2/recette_16573_annote.xml	12.75	3	2
../corpus_annote2/recette_31091_annote.xml	9.0	3	1
../corpus_annote2/recette_20774_annote.xml	9.0	4	1
../corpus_annote2/recette_69372_annote.xml	92.0	8	2
../corpus_annote2/recette_44501_annote.xml	20.009999999999998	5	1
../corpus_annote2/recette_219527_annote.xml	20.0	4	2
../corpus_annote2/recette_60425_annote.xml	16.0	4	1
../corpus_annote2/recette_32457_annote.xml	14.5	5	1
../corpus_annote2/recette_40702_annote.xml	29.6	10	2
../corpus_annote2/recette_21077_annote.xml	21.0	4	2
../corpus_annote2/recette_30792_annote.xml	11.2	5	1
../corpus_annote2/recette_228874_annote.xml	10.0	5	2
../corpus_annote2/recette_63972_annote.xml	29.6	7	1
../corpus_annote2/recette_73005_annote.xml	14.0	4	1
../corpus_annote2/recette_27820_annote.xml	21.0	4	1
../corpus_annote2/recette_19480_annote.xml	24.5	3	2
../corpus_annote2/recette_25516_annote.xml	55.7	5	2
../corpus_annote2/recette_41763_annote.xml	36.0	7	2
../corpus_annote2/recette_228687_annote.xml	25.8	2	2
../corpus_annote2/recette_86337_annote.xml	33.0	9	1
../corpus_annote2/recette_62913_annote.xml	40.31	8	1
../corpus_annote2/recette_18383_annote.xml	40.769999999999996	17	2
../corpus_annote2/recette_12012_annote.xml	32.46	7	1
../corpus_annote2/recette_24215_annote.xml	62.0	6	2
../corpus_annote2/recette_60347_annote.xml	6.0	5	1
../corpus_annote2/recette_92843_annote.xml	23.0	8	2
../corpus_annote2/recette_29741_annote.xml	17.55	6	2
../corpus_annote2/recette_223215_annote.xml	24.0	6	2
../corpus_annote2/recette_20509_annote.xml	10.5	4	2
../corpus_annote2/recette_20987_annote.xml	148.6	7	2
../corpus_annote2/recette_73767_annote.xml	17.3	8	2
../corpus_annote2/recette_62082_annote.xml	14.51	5	2
../corpus_annote2/recette_36429_annote.xml	31.75	3	2
../corpus_annote2/recette_35949_annote.xml	36.6	5	2
../corpus_annote2/recette_169913_annote.xml	100.10000000000001	9	2
../corpus_annote2/recette_56177_annote.xml	55.45	8	2
../corpus_annote2/recette_92874_annote.xml	13.1	6	2
../corpus_annote2/recette_168781_annote.xml	32.0	2	3
../corpus_annote2/recette_29776_annote.xml	22.0	9	1
../corpus_annote2/recette_23869_annote.xml	10.0	3	1
../corpus_annote2/recette_14872_annote.xml	15.5	5	2
../corpus_annote2/recette_87403_annote.xml	12.5	3	2
../corpus_annote2/recette_21722_annote.xml	23.5	7	1
../corpus_annote2/recette_17525_annote.xml	21.0	5	1
../corpus_annote2/recette_42392_annote.xml	45.4	6	2
../corpus_annote2/recette_16739_annote.xml	11.5	3	1
../corpus_annote2/recette_91523_annote.xml	11.5	2	1
../corpus_annote2/recette_57674_annote.xml	20.0	2	1
../corpus_annote2/recette_13726_annote.xml	8.3	4	1
../corpus_annote2/recette_29269_annote.xml	37.6	5	1
../corpus_annote2/recette_30956_annote.xml	11.33	2	2
../corpus_annote2/recette_64173_annote.xml	10.7	2	1
../corpus_annote2/recette_12747_annote.xml	5.0	2	1
../corpus_annote2/recette_24540_annote.xml	16.2	1	1
../corpus_annote2/recette_57887_annote.xml	64.2	9	1
../corpus_annote2/recette_57409_annote.xml	72.5	4	1
../corpus_annote2/recette_23385_annote.xml	47.5	6	2
../corpus_annote2/recette_29014_annote.xml	36.95	9	2
../corpus_annote2/recette_41529_annote.xml	78.5	8	2
../corpus_annote2/recette_220499_annote.xml	46.0	7	2
../corpus_annote2/recette_40735_annote.xml	23.9	9	1
../corpus_annote2/recette_22199_annote.xml	5.8	2	1
../corpus_annote2/recette_53315_annote.xml	47.9	4	2
../corpus_annote2/recette_26685_annote.xml	51.5	6	2
../corpus_annote2/recette_27817_annote.xml	54.6	5	3
../corpus_annote2/recette_27499_annote.xml	41.5	8	2
../corpus_annote2/recette_57116_annote.xml	24.0	5	1
../corpus_annote2/recette_25243_annote.xml	19.9	4	2
../corpus_annote2/recette_13044_annote.xml	18.5	3	2
../corpus_annote2/recette_29985_annote.xml	29.0	7	2
../corpus_annote2/recette_22486_annote.xml	18.5	5	1
../corpus_annote2/recette_22808_annote.xml	38.0	4	1
../corpus_annote2/recette_28717_annote.xml	7.1	1	2
../corpus_annote2/recette_20743_annote.xml	35.9	10	2
../corpus_annote2/recette_225486_annote.xml	26.310000000000002	5	2
../corpus_annote2/recette_72731_annote.xml	19.25	6	1
../corpus_annote2/recette_36663_annote.xml	18.3	3	1
../corpus_annote2/recette_11381_annote.xml	35.7	5	3
../corpus_annote2/recette_62389_annote.xml	32.0	5	2
../corpus_annote2/recette_69204_annote.xml	32.519999999999996	9	1
../corpus_annote2/recette_59854_annote.xml	24.0	7	2
../corpus_annote2/recette_28656_annote.xml	40.85	9	1
../corpus_annote2/recette_22949_annote.xml	82.5	10	2
../corpus_annote2/recette_61250_annote.xml	51.5	5	2
../corpus_annote2/recette_218352_annote.xml	18.0	2	2
../corpus_annote2/recette_73173_annote.xml	63.7	3	2
../corpus_annote2/recette_37021_annote.xml	35.2	8	2
../corpus_annote2/recette_91300_annote.xml	16.5	5	1
../corpus_annote2/recette_65053_annote.xml	20.8	5	1
../corpus_annote2/recette_17306_annote.xml	28.009999999999998	4	2
../corpus_annote2/recette_28349_annote.xml	15.5	6	1
../corpus_annote2/recette_165878_annote.xml	34.5	5	2
../corpus_annote2/recette_29155_annote.xml	20.2	7	1
../corpus_annote2/recette_13894_annote.xml	12.0	7	1
